County_Name,FIPS_County,date,Business_Type,Action,order_group,order_code,Current_order_status,Effective_date,Date_Signed,Citation
Santa Barbara County,83,4/25/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Santa Barbara County,83,4/26/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Santa Barbara County,83,4/27/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Santa Barbara County,83,4/28/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Santa Barbara County,83,4/29/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Santa Barbara County,83,4/30/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Santa Barbara County,83,5/1/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Santa Barbara County,83,5/2/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Santa Barbara County,83,5/3/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,3/19/2020,3/19/2020,"Cal. Exec. Order No. N-33-20 (Mar. 19, 2020)"
Santa Barbara County,83,5/4/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/4/2020,5/4/2020,"Cal. Exec. Order No. N-60-20 (May 4, 2020)"
Santa Barbara County,83,5/5/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/4/2020,5/4/2020,"Cal. Exec. Order No. N-60-20 (May 4, 2020)"
Santa Barbara County,83,5/6/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/4/2020,5/4/2020,"Cal. Exec. Order No. N-60-20 (May 4, 2020)"
Santa Barbara County,83,5/7/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/4/2020,5/4/2020,"Cal. Exec. Order No. N-60-20 (May 4, 2020)"
Santa Barbara County,83,5/8/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/8/2020,5/7/2020,"Cal. Health Order (May 7, 2020)"
Santa Barbara County,83,5/9/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/8/2020,5/7/2020,"Cal. Health Order (May 7, 2020)"
Santa Barbara County,83,5/10/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/8/2020,5/7/2020,"Cal. Health Order (May 7, 2020)"
Santa Barbara County,83,5/11/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/8/2020,5/7/2020,"Cal. Health Order (May 7, 2020)"
Santa Barbara County,83,5/12/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/8/2020,5/7/2020,"Cal. Health Order (May 7, 2020)"
Santa Barbara County,83,5/13/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/8/2020,5/7/2020,"Cal. Health Order (May 7, 2020)"
Santa Barbara County,83,5/14/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/8/2020,5/7/2020,"Cal. Health Order (May 7, 2020)"
Santa Barbara County,83,5/15/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/8/2020,5/7/2020,"Cal. Health Order (May 7, 2020)"
Santa Barbara County,83,5/16/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/8/2020,5/7/2020,"Cal. Health Order (May 7, 2020)"
Santa Barbara County,83,5/17/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/8/2020,5/7/2020,"Cal. Health Order (May 7, 2020)"
Santa Barbara County,83,5/18/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/8/2020,5/7/2020,"Cal. Health Order (May 7, 2020)"
Santa Barbara County,83,5/19/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/8/2020,5/7/2020,"Cal. Health Order (May 7, 2020)"
Santa Barbara County,83,5/20/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/8/2020,5/7/2020,"Cal. Health Order (May 7, 2020)"
Santa Barbara County,83,5/21/2020 0:00,Restaurants,Curbside/carryout/delivery only,Curbside/delivery only,4,In effect,5/8/2020,5/7/2020,"Cal. Health Order (May 7, 2020)"
Santa Barbara County,83,5/22/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/22/2020,5/22/2020,5.22.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,5/23/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/22/2020,5/22/2020,5.22.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,5/24/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/22/2020,5/22/2020,5.22.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,5/25/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/25/2020,5/25/2020,5.25.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,5/26/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/25/2020,5/25/2020,5.25.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,5/27/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/27/2020,5/27/2020,5.27.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,5/28/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/27/2020,5/27/2020,5.27.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,5/29/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/29/2020,5/29/2020,5.29.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,5/30/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/29/2020,5/29/2020,5.29.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,5/31/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/29/2020,5/29/2020,5.29.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/1/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/29/2020,5/29/2020,5.29.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/2/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/29/2020,5/29/2020,5.29.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/3/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/29/2020,5/29/2020,5.29.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/4/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/29/2020,5/29/2020,5.29.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/5/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/29/2020,5/29/2020,5.29.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/6/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/29/2020,5/29/2020,5.29.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/7/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/29/2020,5/29/2020,5.29.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/8/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/29/2020,5/29/2020,5.29.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/9/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,5/29/2020,5/29/2020,5.29.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/10/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/10/2020,6/10/2020,6.10.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/11/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/10/2020,6/10/2020,6.10.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/12/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/12/2020,6/12/2020,6.12.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/13/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/12/2020,6/12/2020,6.12.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/14/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/12/2020,6/12/2020,6.12.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/15/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/12/2020,6/12/2020,6.12.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/16/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/16/2020,6/16/2020,6.16.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/17/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/16/2020,6/16/2020,6.16.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/18/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/16/2020,6/16/2020,6.16.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/19/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/16/2020,6/16/2020,6.16.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/20/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/20/2020,6/20/2020,6.20.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/21/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/20/2020,6/20/2020,6.20.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/22/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/20/2020,6/20/2020,6.20.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/23/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/20/2020,6/20/2020,6.20.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/24/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/20/2020,6/20/2020,6.20.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/25/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/25/2020,6/25/2020,6.25.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/26/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/25/2020,6/25/2020,6.25.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/27/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/25/2020,6/25/2020,6.25.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/28/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/25/2020,6/25/2020,6.25.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/29/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/25/2020,6/25/2020,6.25.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,6/30/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,6/25/2020,6/25/2020,6.25.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,7/1/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/1/2020,7/1/2020,"Cal. HD Guidance on Closure of Sectors (July 1, 2020)"
Santa Barbara County,83,7/2/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/1/2020,7/1/2020,"Cal. HD Guidance on Closure of Sectors (July 1, 2020)"
Santa Barbara County,83,7/3/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/1/2020,7/1/2020,"Cal. HD Guidance on Closure of Sectors (July 1, 2020)"
Santa Barbara County,83,7/4/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/1/2020,7/1/2020,"Cal. HD Guidance on Closure of Sectors (July 1, 2020)"
Santa Barbara County,83,7/5/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/1/2020,7/1/2020,"Cal. HD Guidance on Closure of Sectors (July 1, 2020)"
Santa Barbara County,83,7/6/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/1/2020,7/1/2020,"Cal. HD Guidance on Closure of Sectors (July 1, 2020)"
Santa Barbara County,83,7/7/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/1/2020,7/1/2020,"Cal. HD Guidance on Closure of Sectors (July 1, 2020)"
Santa Barbara County,83,7/8/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/8/2020,7/8/2020,7.8.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,7/9/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/8/2020,7/8/2020,7.8.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,7/10/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/8/2020,7/8/2020,7.8.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,7/11/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/8/2020,7/8/2020,7.8.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,7/12/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/8/2020,7/8/2020,7.8.20 County variance - Coronavirus COVID-19 Response
Santa Barbara County,83,7/13/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,7/14/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,7/15/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,7/16/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,7/17/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,7/18/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,7/19/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,7/20/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,7/21/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,7/22/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,7/23/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,7/24/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,7/25/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,7/26/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,7/27/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,7/28/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,7/29/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,7/30/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,7/31/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/1/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/2/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/3/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/4/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/5/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/6/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/7/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/8/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/9/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/10/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/11/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/12/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/13/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/14/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/15/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/16/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/17/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/18/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/19/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/20/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/21/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/22/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/23/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/24/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/25/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/26/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/27/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/28/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/29/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/30/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,7/13/2020,7/13/2020,"Cal. Health Order (July 13, 2020)"
Santa Barbara County,83,8/31/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,8/31/2020,8/31/2020,"Cal. County Tier Assessment (Aug. 31, 2020)"
Santa Barbara County,83,9/1/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,8/31/2020,8/31/2020,"Cal. County Tier Assessment (Aug. 31, 2020)"
Santa Barbara County,83,9/2/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,8/31/2020,8/31/2020,"Cal. County Tier Assessment (Aug. 31, 2020)"
Santa Barbara County,83,9/3/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,8/31/2020,8/31/2020,"Cal. County Tier Assessment (Aug. 31, 2020)"
Santa Barbara County,83,9/4/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,8/31/2020,8/31/2020,"Cal. County Tier Assessment (Aug. 31, 2020)"
Santa Barbara County,83,9/5/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,8/31/2020,8/31/2020,"Cal. County Tier Assessment (Aug. 31, 2020)"
Santa Barbara County,83,9/6/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,8/31/2020,8/31/2020,"Cal. County Tier Assessment (Aug. 31, 2020)"
Santa Barbara County,83,9/7/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,8/31/2020,8/31/2020,"Cal. County Tier Assessment (Aug. 31, 2020)"
Santa Barbara County,83,9/8/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,9/8/2020,9/8/2020,"Cal. County Tier Assessment (Sept. 8, 2020)"
Santa Barbara County,83,9/9/2020 0:00,Restaurants,Open with social distancing/reduced seating/enhanced sanitation,Open with limitations,3,In effect,9/8/2020,9/8/2020,"Cal. County Tier Assessment (Sept. 8, 2020)"
